"x"
"1",4202
"2",8872
"3",2751
"4",958
"5",771
"6",2505
"7",3166
"8",2364
"9",1509
"10",490
"11",502
"12",1813
"13",2906
"14",336
"15",2326
"16",6381
"17",6461
"18",1640
"19",5776
"20",1591
"21",4466
"22",467
"23",2042
"24",2373
"25",2395
"26",603
"27",695
"28",332
"29",581
"30",5818
"31",1837
"32",1565
"33",1289
"34",6913
"35",410
"36",4878
"37",2733
"38",689
"39",5437
"40",795
"41",4060
"42",5130
"43",2985
"44",992
"45",842
"46",3754
"47",529
"48",2734
"49",708
"50",1546
"51",2225
"52",1824
"53",5825
"54",654
"55",3112
"56",467
"57",373
"58",6334
"59",1814
"60",2624
"61",1412
"62",2128
"63",3057
"64",1392
"65",6625
"66",712
"67",1712
"68",573
"69",5848
"70",1340
"71",1633
"72",1320
"73",1142
"74",2378
"75",799
"76",1826
"77",3042
"78",5133
"79",316
"80",2998
"81",377
"82",568
"83",860
"84",4907
"85",569
"86",650
"87",342
"88",6612
"89",958
"90",1131
"91",1124
"92",3526
"93",2637
"94",1162
"95",1130
"96",643
"97",2726
"98",1036
"99",2277
"100",620
"101",2234
"102",3018
"103",2258
"104",3196
"105",6043
"106",424
"107",1356
"108",600
"109",375
"110",3980
"111",1286
"112",1228
"113",875
"114",473
"115",542
"116",2331
"117",1610
"118",2306
"119",917
"120",2045
"121",2316
"122",888
"123",5361
"124",1308
"125",603
"126",1063
"127",657
"128",2018
"129",1980
"130",1194
"131",1082
"132",842
"133",6831
"134",3517
"135",1234
"136",1682
"137",2240
"138",3816
"139",1110
"140",1475
"141",2052
"142",5234
"143",1198
"144",3396
"145",1180
"146",711
"147",1280
"148",883
"149",1108
"150",1799
"151",3124
"152",4331
"153",5166
"154",559
"155",587
"156",513
"157",3135
"158",787
"159",693
"160",4131
"161",1270
"162",2173
"163",2603
"164",452
"165",5644
"166",6789
"167",1376
"168",2916
"169",1272
"170",1491
"171",299
"172",634
"173",1547
"174",429
"175",927
"176",488
"177",3529
"178",749
"179",3367
"180",2380
"181",1260
"182",1878
"183",930
"184",1848
"185",2865
"186",1059
"187",4558
"188",4940
"189",362
"190",2400
"191",961
"192",487
"193",2035
"194",564
"195",1182
"196",2908
"197",872
"198",730
"199",302
"200",582
"201",1515
"202",2221
"203",743
"204",723
"205",2624
"206",975
"207",810
"208",543
"209",1871
"210",2715
"211",1221
"212",1200
"213",2622
"214",1257
"215",3538
"216",2547
"217",996
"218",2993
"219",1367
"220",1382
"221",3061
"222",2377
"223",3300
"224",2180
"225",1838
"226",4576
"227",1643
"228",491
"229",617
"230",3214
"231",531
"232",3360
"233",1040
"234",4466
"235",2519
"236",4495
"237",660
"238",804
"239",1023
"240",998
"241",1632
"242",985
"243",724
"244",1459
"245",712
"246",3035
"247",4198
"248",655
"249",1627
"250",1127
"251",1764
"252",3081
"253",586
"254",4386
"255",4004
"256",336
"257",2928
"258",891
"259",2674
"260",671
"261",586
"262",3279
"263",2864
"264",580
"265",807
"266",5239
"267",378
"268",1772
"269",893
"270",1548
"271",915
"272",528
"273",790
"274",2426
"275",1189
"276",655
"277",603
"278",5334
"279",2470
"280",1817
"281",1259
"282",2677
"283",818
"284",2269
"285",486
"286",2134
"287",3900
"288",2726
"289",1064
"290",2866
"291",2788
"292",761
"293",3725
"294",1298
"295",1748
"296",2759
"297",2452
"298",676
"299",3844
"300",3775
"301",2228
"302",331
"303",3617
"304",943
"305",289
"306",498
"307",754
"308",1354
"309",1164
"310",3158
"311",1044
"312",986
"313",1014
"314",663
"315",774
"316",5310
"317",1034
"318",3282
"319",728
"320",4395
"321",760
"322",5443
"323",5262
"324",1596
"325",947
"326",5693
"327",1354
"328",870
"329",331
"330",2832
"331",772
"332",881
"333",1085
"334",1094
"335",4087
"336",4689
"337",7673
"338",621
"339",1832
"340",558
"341",564
"342",1822
"343",4795
"344",5784
"345",1408
"346",824
"347",1152
"348",2184
"349",2027
"350",1151
"351",975
"352",1440
"353",2695
"354",1620
"355",466
"356",1149
"357",738
"358",518
"359",573
"360",2119
"361",1233
"362",2080
"363",4263
"364",293
"365",2773
"366",1507
"367",1997
"368",2455
"369",4116
"370",5000
"371",1440
"372",601
"373",2834
"374",2704
"375",1417
"376",1264
"377",384
"378",1956
"379",773
"380",547
"381",1260
"382",5106
"383",473
"384",3277
"385",2969
"386",2406
"387",1104
"388",2688
"389",826
"390",764
"391",1653
"392",3605
"393",3911
"394",1355
"395",3052
"396",508
"397",5133
"398",2235
"399",946
"400",1707
"401",756
"402",1240
"403",368
"404",644
"405",918
"406",2003
"407",862
"408",2700
"409",932
"410",3212
"411",1032
"412",6373
"413",441
"414",1067
"415",1848
"416",941
"417",3333
"418",1726
"419",1317
"420",558
"421",1686
"422",2001
"423",1409
"424",1226
"425",967
"426",805
"427",830
"428",1788
"429",556
"430",1225
"431",1030
"432",1925
"433",1000
"434",2614
"435",1044
"436",469
"437",3072
"438",854
"439",1478
"440",3151
"441",3988
"442",1358
"443",2170
"444",1074
"445",1622
"446",1523
"447",5394
"448",1361
"449",2519
"450",977
"451",1464
"452",401
"453",1069
"454",5096
"455",4132
"456",3925
"457",5174
"458",1235
"459",5121
"460",1491
"461",5815
"462",780
"463",1543
"464",735
"465",3346
"466",6251
"467",961
"468",1439
"469",371
"470",2212
"471",6542
"472",372
"473",566
"474",831
"475",2630
"476",2393
"477",1604
"478",1868
"479",552
"480",1652
"481",2143
"482",2045
"483",1146
"484",2483
"485",1998
"486",490
"487",882
"488",1855
"489",306
"490",848
"491",NA
"492",2377
"493",530
"494",1111
"495",484
"496",1409
"497",1230
"498",1103
"499",1428
"500",1523
"501",1681
"502",3728
"503",503
"504",1694
"505",981
"506",2222
"507",5232
"508",738
"509",366
"510",3028
"511",774
"512",1993
"513",593
"514",703
"515",700
"516",589
"517",2824
"518",612
"519",1264
"520",1146
"521",630
"522",1014
"523",1818
"524",1660
"525",8535
"526",6241
"527",2013
"528",1159
"529",723
"530",372
"531",2874
"532",491
"533",1323
"534",474
"535",4116
"536",648
"537",594
"538",1416
"539",4621
"540",2402
"541",831
"542",978
"543",681
"544",1505
"545",1020
"546",607
"547",2571
"548",294
"549",1238
"550",1320
"551",4248
"552",1549
"553",641
"554",1221
"555",1313
"556",1158
"557",2826
"558",518
"559",873
"560",1374
"561",3921
"562",2844
"563",1639
"564",415
"565",2291
"566",NA
"567",1855
"568",1179
"569",1942
"570",898
"571",4874
"572",563
"573",2917
"574",5375
"575",3316
"576",667
"577",2977
"578",2425
"579",1050
"580",924
"581",749
"582",1719
"583",751
"584",4651
"585",2927
"586",8463
"587",930
"588",1248
"589",1082
"590",850
"591",616
"592",3589
"593",1360
"594",530
"595",2351
"596",919
"597",2149
"598",4338
"599",882
"600",1903
"601",1015
"602",882
"603",796
"604",2700
"605",1743
"606",752
"607",2338
"608",2274
"609",6247
"610",338
"611",2432
"612",2619
"613",511
"614",1768
"615",1253
"616",1308
"617",3952
"618",1230
"619",964
"620",2322
"621",1073
"622",1041
"623",1708
"624",763
"625",1803
"626",3087
"627",694
"628",6228
"629",504
"630",537
"631",1562
"632",1111
"633",871
"634",614
"635",537
"636",3792
"637",3977
"638",1908
"639",1204
"640",1006
"641",2497
"642",685
"643",1029
"644",342
"645",1561
"646",537
"647",5241
"648",1474
"649",742
"650",450
"651",2253
"652",1203
"653",1981
"654",1148
"655",2844
"656",854
"657",1090
"658",988
"659",2263
"660",736
"661",2138
"662",1897
"663",3006
"664",4042
"665",1156
"666",1836
"667",903
"668",1732
"669",1336
"670",713
"671",823
"672",983
"673",3154
"674",14687
"675",2731
"676",584
"677",4254
"678",3470
"679",651
"680",478
"681",2657
"682",2502
"683",1108
"684",1478
"685",3767
"686",1210
"687",2014
"688",758
"689",698
"690",2292
"691",1219
"692",1760
"693",382
"694",1584
"695",3125
"696",4529
"697",2352
"698",712
"699",2842
"700",1779
"701",557
"702",1875
"703",1338
"704",1155
"705",1724
"706",595
"707",2299
"708",2278
"709",1396
"710",749
"711",2884
"712",4812
"713",4683
"714",2337
"715",822
"716",1839
"717",4328
"718",803
"719",3981
"720",1099
"721",638
"722",830
"723",1652
"724",2684
"725",864
"726",917
"727",291
"728",861
"729",1078
"730",676
"731",3933
"732",1155
"733",2080
"734",NA
"735",2561
"736",820
"737",994
"738",2736
"739",2524
"740",1550
"741",6239
"742",NA
"743",1585
"744",2471
"745",2591
"746",2555
"747",569
"748",4036
"749",1149
"750",770
"751",2228
"752",3028
"753",1785
"754",1941
"755",3637
"756",1086
"757",2362
"758",1125
"759",1449
"760",2534
"761",1827
"762",2213
"763",NA
"764",2601
"765",565
"766",559
"767",3290
"768",457
"769",1221
"770",1988
"771",708
"772",3802
"773",620
"774",491
"775",556
"776",929
"777",875
"778",1506
"779",1323
"780",1137
"781",1043
"782",1064
"783",409
"784",3067
"785",1668
"786",2356
"787",504
"788",1693
"789",4082
"790",983
"791",1309
"792",1339
"793",344
"794",333
"795",658
"796",1645
"797",1751
"798",5515
"799",2806
"800",803
"801",897
"802",2545
"803",1551
"804",4929
"805",2725
"806",2078
"807",540
"808",1458
"809",764
"810",1620
"811",595
"812",1234
"813",7338
"814",1195
"815",2165
"816",705
"817",476
"818",2993
"819",735
"820",7024
"821",5671
"822",2553
"823",2393
"824",3327
"825",445
"826",1410
"827",1511
"828",7305
"829",2521
"830",2065
"831",2508
"832",3192
"833",831
"834",2246
"835",1391
"836",4883
"837",1756
"838",613
"839",5998
"840",2285
"841",2386
"842",3263
"843",1815
"844",5704
"845",2525
"846",NA
"847",1120
"848",13001
"849",3595
"850",809
"851",816
"852",1266
"853",1249
"854",1559
"855",2906
"856",3232
"857",771
"858",4911
"859",607
"860",941
"861",1471
"862",2721
"863",3228
"864",2768
"865",1747
"866",428
"867",1399
"868",1834
"869",2926
"870",2458
"871",2491
"872",2090
"873",575
"874",3108
"875",2085
"876",441
"877",1108
"878",1035
"879",4414
"880",3465
"881",1587
"882",2648
"883",1726
"884",1251
"885",1497
"886",1440
"887",4365
"888",4151
"889",1300
"890",841
"891",1068
"892",618
"893",891
"894",1353
"895",3898
"896",983
"897",1302
"898",6038
"899",3581
"900",1690
"901",5228
"902",580
"903",471
"904",556
"905",1374
"906",1193
"907",856
"908",2662
"909",2755
"910",4016
"911",1387
"912",509
"913",3806
"914",2026
"915",5178
"916",2447
"917",719
"918",6495
"919",868
"920",1047
"921",2170
"922",3985
"923",NA
"924",1919
"925",1988
"926",577
"927",5057
"928",878
"929",469
"930",282
"931",687
"932",4249
"933",566
"934",3600
"935",1642
"936",6547
"937",762
"938",1558
"939",1745
"940",294
"941",3602
"942",1460
"943",4536
"944",5781
"945",7525
"946",5367
"947",672
"948",605
"949",2218
"950",1231
"951",6259
"952",1154
"953",1178
"954",1762
"955",770
"956",3289
"957",594
"958",1219
"959",1037
"960",2848
"961",320
"962",705
"963",1333
"964",711
"965",2458
"966",5017
"967",2066
"968",2925
"969",3070
"970",2215
"971",1653
"972",1212
"973",2465
"974",1188
"975",2519
"976",1434
"977",2828
"978",3166
"979",3114
"980",2696
"981",2008
"982",4717
"983",1057
"984",389
"985",3363
"986",335
"987",937
"988",1228
"989",2868
"990",825
"991",3704
"992",488
"993",3825
"994",549
"995",2012
"996",3338
"997",1065
"998",808
"999",1905
"1000",4709
