"x"
"185",1756
"186",892
"187",1687
"188",1256
"189",892
"190",452
"191",2112
"192",845
"193",295
"194",902
"195",1693
"196",2130
"197",1693
"198",787
"199",2131
"200",655
"201",1818
"202",383
"203",555
"204",1976
"205",1976
"206",725
"207",591
"208",919
"209",1799
"210",1573
"211",1718
"212",4156
"213",2007
"214",2007
"215",1259
"216",4156
"217",2381
"218",2145
"219",3366
"220",1229
"221",3104
"222",1725
"223",1471
"224",741
"225",680
"226",845
"227",2240
"228",2007
"229",1718
"230",845
"231",325
"232",793
"233",1799
"234",1799
"235",1910
"236",3338
"237",2044
"238",1731
"239",1916
"240",982
"241",1949
"242",4523
"243",2100
"244",964
"245",1976
"246",2409
"247",1389
"248",982
"249",2000
"250",3001
"251",2789
"252",2789
"253",4756
"254",2784
"255",2459
"256",5878
"257",2784
"258",4444
"259",3369
"260",324
"261",829
"262",508
"263",701
"264",534
"265",725
"266",779
"267",629
"268",534
"269",904
"270",673
"271",501
"272",559
"273",673
"274",2812
"275",4811
"276",514
"277",2623
"278",1579
"279",2460
"280",5175
"281",2319
"282",3277
"283",5300
"284",2899
"285",5400
"286",5303
"287",443
"288",3682
"289",3682
"290",820
"291",1197
"292",870
"293",763
"294",1174
"295",887
"296",624
"297",1013
"298",2428
"299",1924
"300",735
"301",681
"302",1369
"303",1011
"304",6495
"305",1090
"306",852
"307",871
"308",3391
"309",902
"310",1033
"311",1450
"312",2495
"313",1033
"314",2495
"315",2495
"316",902
"317",1305
"318",1322
"319",845
"320",566
"321",1875
"322",2986
"323",3149
"324",2997
"325",1652
"326",1686
"327",5063
"328",2208
"329",5063
"330",3149
"331",2533
"332",2400
"333",1686
"334",5454
"335",1928
"336",5229
"337",1928
"338",2208
"339",5454
"340",2381
"341",2533
"342",4945
"343",4945
"344",2474
"345",2579
"346",2579
"347",6575
"348",783
"349",1665
"350",1614
"351",692
"352",574
"353",1665
"354",2182
"355",2089
"356",692
"357",1614
"358",1872
"359",3366
"360",3157
"361",3157
"362",3420
"363",998
"364",2011
"365",1205
"366",942
"367",742
"368",1560
"369",2382
"370",1589
"371",2131
"372",2028
"373",1212
"374",2039
"375",2747
"376",2747
"377",1720
"378",2318
"379",2392
"380",1624
"381",2747
"382",2354
"383",3504
"384",1791
"385",2833
"386",2139
"387",1124
"388",731
"389",2027
"390",686
"391",610
"392",731
"393",731
"394",396
"395",609
"396",396
"397",548
"398",458
"399",737
"400",2027
"401",737
"402",737
"403",1696
"404",2027
"405",957
"406",737
"407",1174
"408",2429
"409",548
"410",980
"411",3759
"412",1549
"413",3759
"414",4453
"415",1024
"416",295
"417",5396
"418",750
"419",750
"420",2322
"421",1642
"422",956
"423",541
"424",1174
"425",2273
"426",5626
"427",951
"428",3751
"429",951
"430",2429
"431",1766
"432",525
"433",4391
"434",1394
"435",2905
"436",505
"437",839
"438",904
"439",3980
"440",415
"441",2273
"442",2284
"443",2379
"444",1662
"445",1662
"446",2486
"447",2495
"448",2333
"449",7514
"450",4520
"451",4368
"452",4520
"453",3551
"454",4368
"455",3551
"456",7514
"457",3551
"458",4520
"459",4368
"460",2684
"461",6414
"462",1945
"463",2162
"464",2139
"465",1235
"466",1235
"467",724
"468",1554
"469",1554
"470",1554
"471",1169
"472",1169
"473",904
"474",904
"475",1554
"476",680
"477",680
"478",2558
"479",603
"480",1205
"481",486
"482",3159
"483",2455
"484",912
"485",680
"486",3159
"487",1369
"488",1369
"489",5791
"490",1868
"491",1369
"492",1369
"493",811
"494",622
"495",3109
"496",811
"497",1369
"498",488
"499",4019
"500",5791
"501",779
"502",779
"503",779
"504",4019
"505",2376
"506",2776
"507",2376
"508",5404
"509",5404
"510",1565
"511",1452
"512",1559
"513",781
"514",1565
"515",896
"516",1108
"517",927
"518",927
"519",927
"520",335
"521",2286
"522",1615
"523",2286
"524",819
"525",1448
"526",927
"527",342
"528",546
"529",1615
"530",1615
"531",1448
"532",725
"533",1615
"534",1215
"535",2031
"536",2002
"537",2002
"538",2379
"539",1070
"540",2379
"541",1070
"542",950
"543",1038
"544",1037
"545",2054
"546",3347
"547",1037
"548",3178
"549",3347
"550",1658
"551",725
"552",1658
"553",984
"554",952
"555",1215
"556",1215
"557",1776
"558",725
"559",984
"560",1946
"561",932
"562",984
"563",932
"564",3347
"565",2651
"566",2651
"567",3400
"568",1946
"569",1725
"570",1980
"571",952
"572",5531
"573",5531
"574",4521
"575",4955
"576",1098
"577",1174
"578",1174
"579",1174
"580",362
"581",2264
"582",587
"583",3383
"584",3385
"585",813
"586",435
"587",725
"588",1548
"589",1245
"590",1632
"591",1632
"592",1103
"593",2934
"594",1245
"595",1334
"596",1632
"597",3551
"598",1372
"599",2934
"600",2888
"601",3551
"602",945
"603",642
"604",945
"605",945
"606",2831
"607",945
"608",3103
"609",1147
"610",3323
"611",4832
"612",958
"613",2890
"614",2877
"615",3675
"616",919
"617",701
"618",2381
"619",1766
"620",3277
"621",3653
"622",1231
"623",1231
"624",1579
"625",3811
"626",1967
"627",3653
"628",3740
"629",1574
"630",1928
"631",4995
"632",4913
"633",2531
"634",312
"635",2040
"636",603
"637",466
"638",3653
"639",2830
"640",1805
"641",2566
"642",3115
"643",317
"644",1104
"645",1104
"646",4153
"647",1978
"648",6219
"649",8115
"650",5949
"651",294
"652",1157
"653",296
"654",1157
"655",372
"656",1760
"657",816
"658",294
"659",1585
"660",1291
"661",1000
"662",5167
"663",1196
"664",5008
"665",3094
"666",1910
"667",5781
"668",2666
"669",981
"670",1006
"671",612
"672",2674
"673",626
"674",1377
"675",4689
"676",2113
"677",811
"678",811
"679",4371
"680",4832
"681",5628
"682",4166
"683",4371
"684",3049
"685",4166
"686",5628
"687",5781
"688",4753
"689",4689
"690",3175
"691",2072
"692",3283
"693",3283
"694",500
"695",1739
"696",3759
"697",2001
"698",324
"699",3791
"700",1452
"701",632
"702",3345
"703",1577
"704",3446
"705",1971
"706",1452
"707",1725
"708",1295
"709",3521
"710",1496
"711",1938
"712",2484
"713",5303
"714",2342
"715",5303
"716",4867
"717",1530
"718",4906
"719",2957
"720",1693
"721",2197
"722",3188
"723",2894
"724",4074
"725",2518
"726",4541
"727",3855
"728",2518
"729",4214
"730",2919
"731",2022
"732",1870
"733",1874
"734",1874
"735",1027
"736",587
"737",969
"738",1480
"739",3855
"740",937
"741",1870
"742",969
"743",1206
"744",1611
"745",930
"746",581
"747",3529
"748",1206
"749",581
"750",612
"751",443
"752",3529
"753",2950
"754",2501
"755",897
"756",930
"757",1524
"758",757
"759",2856
"760",2856
"761",4388
"762",2856
"763",2138
"764",4006
"765",2446
"766",1524
"767",4006
"768",1119
"769",1369
"770",1369
"771",2081
"772",1983
"773",2223
"774",2057
"775",3374
"776",5053
"777",1932
"778",950
"779",1043
"780",4528
"781",6580
"782",2649
"783",6580
"784",5674
"785",5674
"786",5573
"787",1232
"788",482
"789",435
"790",1369
"791",435
"792",845
"793",845
"794",883
"795",1043
"796",851
"797",1496
"798",1618
"799",989
"800",817
"801",5021
"802",2462
"803",3715
"804",3355
"805",1766
"806",1109
"807",906
"808",1109
"809",1530
"810",2193
"811",3255
"812",3255
"813",1030
"814",2823
"815",1981
"816",1453
"817",1199
"818",800
"819",795
"820",4808
"821",1728
"822",811
"823",1498
"824",934
"825",2952
"826",4107
"827",4107
"828",3115
"829",3004
"830",1389
"831",3120
"832",1545
"833",6309
"834",6643
"835",3120
"836",4137
"837",2426
"838",3392
"839",1296
"840",520
"841",4403
"842",1379
"843",815
"844",1544
"845",1544
"846",2738
"847",1672
"848",2130
"849",2775
"850",3217
"851",3875
"852",1300
"853",1790
"854",1547
"855",2412
"856",1547
"857",1946
"858",1564
"859",1547
"860",2546
"861",1547
"862",1847
"863",1359
"864",3125
"865",1847
"866",1291
"867",1848
"868",1185
"869",2612
"870",1871
"871",1781
"872",2013
"873",1512
"874",1204
"875",3059
"876",6535
"877",338
"878",1735
"879",1574
"880",723
"881",343
"882",664
"883",599
"884",1924
"885",664
"886",1859
"887",2341
"888",1092
"889",2469
"890",2147
"891",1062
"892",3882
"893",2691
"894",1138
"895",2423
"896",2861
"897",2861
"898",2171
"899",1662
"900",1057
"901",3623
"902",1662
"903",3623
"904",1662
"905",3435
"906",1127
"907",1118
"908",1974
"909",495
"910",500
"911",1942
"912",1942
"913",2319
"914",2319
"915",1654
"916",781
"917",488
"918",2270
"919",916
"920",1654
"921",916
"922",1696
"923",2245
"924",1488
"925",2679
"926",3111
"927",561
"928",1179
"929",1398
"930",1631
"931",968
"932",2232
"933",553
"934",2779
"935",554
"936",1039
"937",901
"938",2983
"939",586
"940",1587
"941",591
"942",1353
"943",694
"944",952
"945",850
"946",858
"947",2100
"948",1018
"949",1220
"950",3831
"951",2621
"952",1169
"953",538
"954",538
"955",2271
"956",1752
"957",1918
"958",2295
"959",1203
"960",2352
"961",1071
"962",1502
"963",2358
"964",809
"965",1200
"966",2361
"967",3400
"968",3400
"969",4403
"970",770
"971",3899
"972",1829
"973",4160
"974",2085
"975",1623
"976",981
"977",5958
"978",2997
"979",1703
"980",1564
"981",5694
"982",2280
"983",3883
"984",2280
"985",595
"986",1230
"987",782
"988",2687
"989",1432
"990",2205
"991",1652
"992",2887
"993",490
"994",1630
"995",3820
"996",1231
"997",1583
"998",896
"999",503
"1000",378
"1001",1250
"1002",2533
"1003",1644
"1004",2252
"1005",649
"1006",3417
"1007",1766
"1008",1704
"1009",306
"1010",4768
"1011",812
"1012",1332
"1013",5024
"1014",2493
"1015",1230
"1016",1930
"1017",1078
"1018",1700
"1019",1918
"1020",990
"1021",3186
"1022",987
"1023",2495
"1024",1197
"1025",617
"1026",1111
"1027",1188
"1028",1111
"1029",1253
"1030",1350
"1031",5733
"1032",3640
"1033",2374
"1034",2031
"1035",2758
"1036",1157
"1037",3326
"1038",549
"1039",336
"1040",1285
"1041",1285
"1042",2007
"1043",1285
"1044",3898
"1045",967
"1046",5034
"1047",794
"1048",1883
"1049",3633
"1050",2533
"1051",4368
"1052",4585
"1053",736
"1054",1757
"1055",1172
"1056",1172
"1057",1192
"1058",756
"1059",1684
"1060",805
"1061",1517
"1062",624
"1063",416
"1064",1102
"1065",1833
"1066",778
"1067",807
"1068",967
"1069",635
"1070",2437
"1071",1288
"1072",1517
"1073",2000
"1074",1047
"1075",549
"1076",1735
"1077",2947
"1078",993
"1079",571
"1080",579
"1081",1164
"1082",2098
"1083",1742
"1084",1784
"1085",4025
"1086",1132
"1087",1695
"1088",506
"1089",8261
"1090",1092
"1091",335
"1092",1097
"1093",2952
"1094",2198
"1095",729
"1096",1358
"1097",827
"1098",3193
"1099",2044
"1100",1178
"1101",1735
"1102",3416
"1103",1248
"1104",1132
"1105",699
"1106",2390
"1107",1892
"1108",2503
"1109",3161
"1110",4405
"1111",5093
"1112",845
"1113",1877
"1114",1477
"1115",1877
"1116",1477
"1117",807
"1118",1718
"1119",1175
"1120",507
"1121",1032
"1122",1991
"1123",1918
"1124",548
"1125",1083
"1126",2363
"1127",814
"1128",1951
"1129",1210
"1130",1951
"1131",1951
"1132",1428
"1133",1045
"1134",1613
"1135",1419
"1136",1124
"1137",1482
"1138",3315
"1139",2716
"1140",1530
"1141",2158
"1142",5404
"1143",796
"1144",305
"1145",2539
"1146",6071
"1147",630
"1148",1157
"1149",860
"1150",2864
"1151",2270
"1152",875
"1153",3059
"1154",3635
"1155",3893
"1156",1297
"1157",2007
"1158",1893
"1159",2026
"1160",1523
"1161",1701
"1162",1530
"1163",1595
"1164",1784
"1165",1269
"1166",5080
"1167",2949
"1168",1493
"1169",985
"1170",886
"1171",771
"1172",2781
"1173",2478
"1174",3444
"1175",1125
"1176",2136
"1177",3464
"1178",3709
"1179",1918
"1180",1125
"1181",5753
"1182",5371
"1183",5371
"1184",5266
"1185",4585
"1186",854
"1187",1169
"1188",491
"1189",1256
"1190",1256
"1191",1831
"1192",1580
"1193",2555
"1194",1376
"1195",2555
"1196",2690
"1197",1109
"1198",1206
"1199",1127
"1200",1362
"1201",562
"1202",2424
"1203",289
"1204",1496
"1205",1496
"1206",1522
"1207",1669
"1208",1686
"1209",1350
"1210",1251
"1211",2005
"1212",2363
"1213",3551
"1214",997
"1215",1987
"1216",1168
"1217",1700
"1218",3551
"1219",2615
"1220",2794
"1221",1441
"1222",3018
"1223",2103
"1224",2070
"1225",1274
"1226",2555
"1227",1828
"1228",2756
"1229",1386
"1230",1386
"1231",2758
"1232",6342
"1233",3369
"1234",366
"1235",886
"1236",305
"1237",305
"1238",2552
"1239",1763
"1240",1718
"1241",2099
"1242",3149
"1243",3078
"1244",2818
"1245",3694
"1246",2842
"1247",3504
"1248",2138
"1249",1976
"1250",1023
"1251",5288
"1252",2001
"1253",2150
"1254",2158
"1255",571
"1256",1707
"1257",1744
"1258",2158
"1259",2682
"1260",816
"1261",2781
"1262",3190
"1263",4160
"1264",2012
"1265",816
"1266",2250
"1267",3333
"1268",1939
"1269",2022
"1270",2252
"1271",2252
"1272",2022
"1273",4302
"1274",2738
"1275",2623
"1276",2158
"1277",3487
"1278",4489
"1279",5281
"1280",3320
"1281",1946
"1282",3044
"1283",3699
"1284",3646
"1285",2288
"1286",2711
"1287",1961
"1288",2406
"1289",845
"1290",3896
"1291",3835
"1292",2158
"1293",2158
"1294",2136
"1295",2411
"1296",1998
"1297",1432
"1298",1432
"1299",2194
"1300",842
"1301",985
"1302",2481
"1303",1402
"1304",1162
"1305",4635
"1306",1742
"1307",1793
"1308",4585
"1309",1146
"1310",2786
"1311",2518
"1312",821
"1313",1812
"1314",4652
"1315",2427
"1316",1243
"1317",2650
"1318",5156
"1319",1376
"1320",2508
"1321",850
"1322",878
"1323",2073
"1324",2229
"1325",1894
"1326",2229
"1327",3115
"1328",1680
"1329",3062
"1330",4308
"1331",2000
"1332",5657
"1333",4121
"1334",1157
"1335",1118
"1336",1203
"1337",1204
"1338",708
"1339",2497
"1340",617
"1341",1701
"1342",617
"1343",1556
"1344",1098
"1345",2813
"1346",6116
"1347",3126
"1348",3594
"1349",1511
"1350",3694
"1351",920
"1352",2268
"1353",2268
"1354",2268
"1355",3164
"1356",6116
"1357",2268
"1358",1569
"1359",5601
"1360",1823
"1361",1411
"1362",3811
"1363",5393
"1364",4911
"1365",4438
"1366",4867
"1367",1044
"1368",491
"1369",467
"1370",724
"1371",467
"1372",1687
"1373",4874
"1374",1250
"1375",2050
"1376",5674
"1377",1629
"1378",5936
"1379",6138
"1380",3418
"1381",1494
"1382",995
"1383",1736
"1384",1581
"1385",5021
"1386",5021
"1387",770
"1388",1823
"1389",4101
"1390",1493
"1391",4798
"1392",907
"1393",393
"1394",353
"1395",2605
"1396",1170
"1397",1493
"1398",3606
"1399",2963
"1400",1110
"1401",2371
"1402",3699
"1403",5235
"1404",5235
"1405",1453
"1406",289
"1407",510
"1408",590
"1409",2071
"1410",1044
"1411",816
"1412",324
"1413",336
"1414",336
"1415",336
"1416",331
"1417",331
"1418",1641
"1419",3940
"1420",1256
"1421",1211
"1422",1560
"1423",2587
"1424",1236
"1425",815
"1426",3505
"1427",1236
"1428",872
"1429",4983
"1430",1835
"1431",2707
"1432",1793
"1433",3468
"1434",3602
"1435",3451
"1436",3451
"1437",3756
"1438",2131
"1439",1503
"1440",5777
"1441",1681
"1442",2131
"1443",5777
"1444",3376
"1445",2923
"1446",1241
"1447",3601
"1448",1428
"1449",456
"1450",841
"1451",456
"1452",2919
"1453",2635
"1454",3376
"1455",2738
"1456",938
"1457",2972
"1458",2675
"1459",336
"1460",6442
"1461",2342
"1462",1232
"1463",1760
"1464",331
"1465",4257
"1466",5949
"1467",2892
"1468",3053
"1469",306
"1470",1924
"1471",768
"1472",324
"1473",875
"1474",1665
"1475",689
"1476",1350
"1477",1073
"1478",1632
"1479",1139
"1480",2480
"1481",931
"1482",1282
"1483",1897
"1484",3218
"1485",5019
"1486",555
"1487",3218
"1488",1491
"1489",2977
"1490",6857
"1491",5190
"1492",2154
"1493",5190
"1494",2363
"1495",2363
"1496",6327
"1497",659
"1498",659
"1499",636
"1500",736
"1501",4107
"1502",2265
"1503",2426
"1504",1059
"1505",2339
"1506",2527
"1507",1832
"1508",2368
"1509",4037
"1510",3210
"1511",1432
"1512",5235
"1513",1572
"1514",545
"1515",1170
"1516",1777
"1517",2778
"1518",622
"1519",1897
"1520",3444
"1521",1557
"1522",325
"1523",1564
"1524",1692
"1525",1386
"1526",4019
"1527",2122
"1528",1939
"1529",5753
"1530",708
"1531",1677
"1532",756
"1533",1250
"1534",1101
"1535",1101
"1536",6545
"1537",12296
"1538",2871
"1539",1219
"1540",1484
"1541",902
"1542",549
"1543",1479
"1544",948
"1545",709
"1546",684
"1547",1064
"1548",2023
"1549",2023
"1550",1425
"1551",684
"1552",1073
"1553",606
"1554",2156
"1555",3333
"1556",3189
"1557",3333
"1558",2969
"1559",3189
"1560",3175
"1561",3189
"1562",3562
"1563",3175
"1564",3237
"1565",3189
"1566",3451
"1567",2039
"1568",615
"1569",3875
"1570",4687
"1571",5073
"1572",2129
"1573",2129
"1574",377
"1575",1080
"1576",2233
"1577",1579
"1578",1720
"1579",3830
"1580",918
"1581",5107
"1582",2000
"1583",945
"1584",1689
"1585",1320
"1586",1986
"1587",1401
"1588",1401
"1589",3766
"1590",2940
"1591",3124
"1592",2407
"1593",1551
"1594",2831
"1595",1392
"1596",906
"1597",4201
"1598",2377
"1599",4449
"1600",1935
"1601",400
"1602",2495
"1603",1096
"1604",2041
"1605",2000
"1606",1060
"1607",7552
"1608",731
"1609",552
"1610",2863
"1611",532
"1612",2787
"1613",3451
"1614",1197
"1615",2281
"1616",2249
"1617",1683
"1618",2254
"1619",3125
"1620",5014
"1621",1066
"1622",5615
"1623",708
"1624",927
"1625",1100
"1626",5456
"1627",3900
"1628",3383
"1629",3383
"1630",1517
"1631",3062
"1632",1833
"1633",1937
"1634",742
"1635",331
"1636",4809
"1637",4791
"1638",556
"1639",509
"1640",966
"1641",582
"1642",2973
"1643",563
"1644",4176
"1645",4176
"1646",1072
"1647",4911
"1648",3784
"1649",6596
"1650",2558
"1651",4788
"1652",4911
"1653",2198
"1654",5310
"1655",760
"1656",288
"1657",288
"1658",1060
"1659",331
"1660",1158
"1661",943
"1662",2034
"1663",1640
"1664",521
"1665",902
"1666",560
"1667",320
"1668",610
"1669",1823
"1670",949
"1671",1736
"1672",2779
"1673",2212
"1674",3107
"1675",1830
"1676",6276
"1677",1501
"1678",1501
"1679",1543
"1680",291
"1681",1171
"1682",1171
"1683",1950
"1684",4523
"1685",1459
"1686",1736
"1687",2619
"1688",2619
"1689",2787
"1690",2665
"1691",4177
"1692",1106
"1693",866
"1694",4882
"1695",1040
"1696",5764
"1697",4637
"1698",1534
"1699",828
"1700",1950
"1701",1382
"1702",865
"1703",781
"1704",1121
"1705",3022
"1706",6173
"1707",6293
"1708",2983
"1709",4038
"1710",2504
"1711",1382
"1712",3874
"1713",1382
"1714",1625
"1715",1632
"1716",3699
"1717",3237
"1718",3237
"1719",2468
"1720",1703
"1721",1212
"1722",1555
"1723",2322
"1724",1554
"1725",597
"1726",539
"1727",2738
"1728",1786
"1729",335
"1730",797
"1731",754
"1732",587
"1733",776
"1734",336
"1735",1421
"1736",1220
"1737",560
"1738",1507
"1739",1271
"1740",718
"1741",571
"1742",1877
"1743",272
"1744",1271
"1745",1029
"1746",2050
"1747",1619
"1748",536
"1749",1421
"1750",908
"1751",1096
"1752",923
"1753",774
"1754",1146
"1755",1826
"1756",984
"1757",1344
"1758",774
"1759",1389
"1760",1826
"1761",1234
"1762",1194
"1763",984
"1764",1389
"1765",590
"1766",2908
"1767",1722
"1768",1157
"1769",9242
"1770",2671
"1771",2671
"1772",2671
"1773",1555
"1774",1266
"1775",648
"1776",1555
"1777",1204
"1778",1555
"1779",1364
"1780",1204
"1781",1555
"1782",636
"1783",636
"1784",1353
"1785",636
"1786",1478
"1787",1391
"1788",491
"1789",711
"1790",780
"1791",1928
"1792",1819
"1793",967
"1794",2046
"1795",1819
"1796",1411
"1797",1280
"1798",967
"1799",1290
"1800",1345
"1801",777
"1802",967
"1803",1745
"1804",2046
"1805",1345
"1806",2240
"1807",1613
"1808",2161
"1809",2415
"1810",592
"1811",2551
"1812",2254
"1813",982
"1814",2001
"1815",1244
"1816",2462
"1817",549
"1818",528
"1819",1608
"1820",756
"1821",2254
"1822",1113
"1823",2462
"1824",1364
"1825",1102
"1826",1824
"1827",500
"1828",1102
"1829",1630
"1830",1760
"1831",392
"1832",636
"1833",756
"1834",917
"1835",1353
"1836",917
"1837",917
"1838",1628
"1839",919
"1840",590
"1841",1628
"1842",4481
"1843",1846
"1844",877
"1845",2097
"1846",2082
"1847",548
"1848",2024
"1849",1737
"1850",1590
"1851",530
"1852",1604
"1853",2254
"1854",282
"1855",1828
"1856",1436
"1857",2354
"1858",497
"1859",294
"1860",526
"1861",809
"1862",4012
"1863",3362
"1864",3975
"1865",2042
"1866",726
"1867",730
"1868",1382
"1869",775
"1870",726
"1871",809
"1872",3750
"1873",2766
"1874",756
"1875",949
"1876",2487
"1877",756
"1878",654
"1879",949
"1880",1368
"1881",1413
"1882",1928
"1883",3874
"1884",654
"1885",4296
"1886",2921
"1887",1259
"1888",975
"1889",1551
"1890",3538
"1891",749
"1892",3365
"1893",1341
"1894",781
"1895",1123
"1896",2582
"1897",6534
"1898",7484
"1899",2763
"1900",1640
"1901",1671
"1902",824
"1903",1333
"1904",2258
"1905",1965
"1906",2468
"1907",2490
"1908",4107
"1909",4066
"1910",1457
"1911",1713
"1912",336
"1913",2643
"1914",1762
"1915",2355
"1916",3222
"1917",4414
"1918",986
"1919",3008
"1920",1581
"1921",3127
"1922",1581
"1923",NA
"1924",2371
"1925",4725
"1926",2540
"1927",3798
"1928",2872
"1929",895
"1930",3313
"1931",4531
"1932",3169
"1933",1479
"1934",1353
"1935",1204
"1936",695
"1937",1138
"1938",919
"1939",3717
"1940",1389
"1941",2311
"1942",543
"1943",450
"1944",1560
"1945",336
"1946",2634
"1947",751
"1948",2185
"1949",2634
"1950",2284
"1951",751
"1952",4050
"1953",4611
"1954",NA
"1955",3448
"1956",2223
"1957",1255
"1958",1100
"1959",1982
"1960",4375
"1961",1868
"1962",4688
"1963",1150
"1964",1947
"1965",1433
"1966",376
"1967",2962
"1968",1632
"1969",3582
"1970",6348
"1971",3911
"1972",4967
"1973",5136
"1974",3330
"1975",4960
"1976",5534
"1977",419
"1978",845
"1979",748
"1980",1544
"1981",897
"1982",417
"1983",2720
"1984",1448
"1985",4001
"1986",2815
"1987",4611
"1988",3069
"1989",3069
"1990",4572
"1991",4710
"1992",1279
"1993",348
"1994",3715
"1995",1654
"1996",476
"1997",354
"1998",895
"1999",1774
"2000",2462
"2001",536
"2002",2462
"2003",722
"2004",2203
"2005",689
"2006",2462
"2007",2830
"2008",924
"2009",2014
"2010",2830
"2011",2763
"2012",536
"2013",1435
"2014",2462
"2015",758
"2016",1633
"2017",1631
"2018",2462
"2019",1110
"2020",1483
"2021",689
"2022",2462
"2023",924
"2024",2763
"2025",1725
"2026",1657
"2027",1411
"2028",2706
"2029",2136
"2030",1435
"2031",2462
"2032",435
"2033",1631
"2034",2233
"2035",1704
"2036",551
"2037",1748
"2038",1709
"2039",1704
"2040",3603
"2041",2205
"2042",556
"2043",1704
"2044",3225
"2045",1493
"2046",4027
"2047",1481
"2048",1358
"2049",435
"2050",435
"2051",419
"2052",2545
"2053",419
"2054",2527
"2055",2527
"2056",3316
"2057",2527
"2058",2138
"2059",1344
"2060",5404
"2061",1644
"2062",1500
"2063",NA
"2064",7534
"2065",2841
"2066",7534
"2067",2936
"2068",4911
"2069",2406
"2070",2406
"2071",2260
"2072",1696
"2073",2260
"2074",1559
"2075",2647
"2076",2406
"2077",2406
"2078",6747
"2079",4710
"2080",2406
"2081",1559
"2082",6747
"2083",1559
"2084",2406
"2085",1656
"2086",1656
"2087",1686
"2088",1762
"2089",1762
"2090",1400
"2091",1400
"2092",1223
"2093",1537
"2094",779
"2095",2439
"2096",915
"2097",2487
"2098",2707
"2099",2934
"2100",556
"2101",2934
"2102",2696
"2103",4027
"2104",332
"2105",786
"2106",2113
"2107",307
"2108",1631
"2109",361
"2110",950
"2111",617
"2112",621
"2113",1982
"2114",564
"2115",2973
"2116",1070
"2117",830
"2118",756
"2119",557
"2120",882
"2121",1600
"2122",1231
"2123",2500
"2124",860
"2125",3062
"2126",4693
"2127",298
"2128",1253
"2129",1621
"2130",1703
"2131",1250
"2132",1162
"2133",1608
"2134",531
"2135",584
"2136",2272
"2137",1387
"2138",971
"2139",4429
"2140",288
"2141",692
"2142",975
"2143",490
"2144",288
"2145",2272
"2146",1476
"2147",4098
"2148",1204
"2149",1402
"2150",1340
"2151",12296
"2152",420
"2153",3900
"2154",2925
"2155",3410
"2156",4394
"2157",4557
"2158",1937
"2159",2310
"2160",708
"2161",775
"2162",907
"2163",1037
"2164",1085
"2165",335
"2166",348
"2167",1085
"2168",1321
"2169",1937
"2170",2238
"2171",1083
"2172",6427
"2173",2830
"2174",2122
"2175",1718
"2176",1457
"2177",1509
"2178",1411
"2179",847
"2180",1422
"2181",1422
"2182",1477
"2183",1477
"2184",1924
"2185",687
"2186",1877
"2187",1296
"2188",1296
"2189",707
"2190",1411
"2191",1274
"2192",4759
"2193",4759
"2194",4339
"2195",4667
"2196",1081
"2197",1877
"2198",1664
"2199",1039
"2200",4041
"2201",319
"2202",1344
"2203",1078
"2204",1559
"2205",1042
"2206",1990
"2207",3007
"2208",1990
"2209",1322
"2210",2264
"2211",5063
"2212",5459
"2213",4388
"2214",2652
"2215",4388
"2216",6276
"2217",1937
"2218",999
"2219",331
"2220",1841
"2221",780
"2222",1574
"2223",398
"2224",330
"2225",886
"2226",669
"2227",1623
